,DATE,TIME,BLOCK,PREDICTED GEN (MW)
619,2020-05-21,11:15,46,27.013303587874574
620,2020-05-21,11:30,47,25.013225314470468
621,2020-05-21,11:45,48,25.415037218752747
622,2020-05-21,12:00,49,25.146341312612805
623,2020-05-21,12:15,50,25.233052783761014
624,2020-05-21,12:30,51,25.312635058425865
625,2020-05-21,12:45,52,24.958415665473893
626,2020-05-21,13:00,53,24.878887902271643
627,2020-05-21,13:15,54,23.821975777506214
628,2020-05-21,13:30,55,24.065775043556606
629,2020-05-21,13:45,56,22.326299926162402
630,2020-05-21,14:00,57,22.298095264619405
631,2020-05-21,14:15,58,22.10225144767104
632,2020-05-21,14:30,59,21.24118986131882
633,2020-05-21,14:45,60,20.249815438031693
634,2020-05-21,15:00,61,19.43280839312699
635,2020-05-21,15:15,62,17.40897347940322
636,2020-05-21,15:30,63,13.636750698738025
637,2020-05-21,15:45,64,13.627932811069808
638,2020-05-21,16:00,65,13.360931292076822
639,2020-05-21,16:15,66,10.674874707958436
640,2020-05-21,16:30,67,10.444878725072478
641,2020-05-21,16:45,68,8.683177780491834
642,2020-05-21,17:00,69,7.561465484069386
643,2020-05-21,17:15,70,5.870372287727095
644,2020-05-21,17:30,71,4.2316988682917165
645,2020-05-21,17:45,72,2.725929883740256
646,2020-05-21,18:00,73,1.4247260875833094
647,2020-05-21,18:15,74,0.8589567204968444
648,2020-05-21,18:30,75,0.1969899088062192
649,2020-05-21,18:45,76,0.005790609428562291
650,2020-05-21,19:00,77,0.005790609428562291
651,2020-05-21,19:15,78,0.005790609428562291
652,2020-05-21,19:30,79,0.005790609428562291
653,2020-05-21,19:45,80,0.005790609428562291
654,2020-05-21,20:00,81,0.005790609428562291
655,2020-05-21,20:15,82,0.005790609428562291
656,2020-05-21,20:30,83,0.005790609428562291
657,2020-05-21,20:45,84,0.005790609428562291
658,2020-05-21,21:00,85,0.005790609428562291
659,2020-05-21,21:15,86,0.005801854220228958
660,2020-05-21,21:30,87,0.004789395007840924
661,2020-05-21,21:45,88,0.0090840519437483
662,2020-05-21,22:00,89,0.01574551812907854
663,2020-05-21,22:15,90,0.004082685226862657
664,2020-05-21,22:30,91,2.495535714285714e-05
665,2020-05-21,22:45,92,0.0
666,2020-05-21,23:00,93,0.0
667,2020-05-21,23:15,94,0.0
668,2020-05-21,23:30,95,3.223363095238096e-05
669,2020-05-21,23:45,96,0.0
670,2020-05-22,00:00,1,3.9521509740259744e-05
671,2020-05-22,00:15,2,0.012696915594937479
672,2020-05-22,00:30,3,0.012701926011604147
673,2020-05-22,00:45,4,0.014840068046870077
674,2020-05-22,01:00,5,0.0
675,2020-05-22,01:15,6,0.0
676,2020-05-22,01:30,7,0.0
677,2020-05-22,01:45,8,0.0
678,2020-05-22,02:00,9,0.0
679,2020-05-22,02:15,10,0.0
680,2020-05-22,02:30,11,0.0
681,2020-05-22,02:45,12,0.0
682,2020-05-22,03:00,13,0.0
683,2020-05-22,03:15,14,0.0
684,2020-05-22,03:30,15,0.0
685,2020-05-22,03:45,16,0.0
686,2020-05-22,04:00,17,0.0
687,2020-05-22,04:15,18,0.0
688,2020-05-22,04:30,19,0.00020474500291375286
689,2020-05-22,04:45,20,0.0
690,2020-05-22,05:00,21,0.0
691,2020-05-22,05:15,22,0.0
692,2020-05-22,05:30,23,0.0
693,2020-05-22,05:45,24,0.0
694,2020-05-22,06:00,25,0.6370512311030695
695,2020-05-22,06:15,26,1.1813749500309947
696,2020-05-22,06:30,27,2.122419512902993
697,2020-05-22,06:45,28,3.065477265467123
698,2020-05-22,07:00,29,4.378927925296543
699,2020-05-22,07:15,30,6.879143694228054
700,2020-05-22,07:30,31,10.241276479902876
701,2020-05-22,07:45,32,11.838640850447558
702,2020-05-22,08:00,33,13.15075777984673
703,2020-05-22,08:15,34,14.199152907599617
704,2020-05-22,08:30,35,16.121483579928864
705,2020-05-22,08:45,36,17.553906993834694
706,2020-05-22,09:00,37,19.78854416093945
707,2020-05-22,09:15,38,20.947850024543154
708,2020-05-22,09:30,39,21.279949504261648
709,2020-05-22,09:45,40,22.764503319530895
710,2020-05-22,10:00,41,23.51169041105002
711,2020-05-22,10:15,42,23.935573937387577
712,2020-05-22,10:30,43,24.696309506899965
713,2020-05-22,10:45,44,24.942572067929973
714,2020-05-22,11:00,45,24.806253369046704
715,2020-05-22,11:15,46,25.272963310631933
716,2020-05-22,11:30,47,26.73711507648369
717,2020-05-22,11:45,48,25.58633937925402
718,2020-05-22,12:00,49,25.53026180526676
719,2020-05-22,12:15,50,25.529512289542776
720,2020-05-22,12:30,51,25.65189496184605
721,2020-05-22,12:45,52,25.580872588147365
722,2020-05-22,13:00,53,25.56558338759209
723,2020-05-22,13:15,54,24.83201980567062
724,2020-05-22,13:30,55,24.566264242538168
725,2020-05-22,13:45,56,24.139642428082034
726,2020-05-22,14:00,57,22.330617784792917
727,2020-05-22,14:15,58,22.145348682459776
728,2020-05-22,14:30,59,21.239346679810158
729,2020-05-22,14:45,60,20.170229837201493
730,2020-05-22,15:00,61,18.666486874139306
731,2020-05-22,15:15,62,17.411953386832273
732,2020-05-22,15:30,63,16.467322168627533
733,2020-05-22,15:45,64,15.989102829327402
734,2020-05-22,16:00,65,14.154106111637738
735,2020-05-22,16:15,66,12.213120814079817
736,2020-05-22,16:30,67,10.444878725072478
737,2020-05-22,16:45,68,8.893525263701127
738,2020-05-22,17:00,69,7.561465484069386
739,2020-05-22,17:15,70,5.870372287727095
740,2020-05-22,17:30,71,4.2316988682917165
741,2020-05-22,17:45,72,2.725929883740256
742,2020-05-22,18:00,73,0.8589567204968444
743,2020-05-22,18:15,74,0.1969899088062192
744,2020-05-22,18:30,75,0.005790609428562291
745,2020-05-22,18:45,76,0.005790609428562291
746,2020-05-22,19:00,77,0.005790609428562291
747,2020-05-22,19:15,78,0.005790609428562291
748,2020-05-22,19:30,79,0.005790609428562291
749,2020-05-22,19:45,80,0.005790609428562291
750,2020-05-22,20:00,81,0.005790609428562291
751,2020-05-22,20:15,82,0.005790609428562291
752,2020-05-22,20:30,83,0.005790609428562291
753,2020-05-22,20:45,84,0.005790609428562291
754,2020-05-22,21:00,85,0.005790609428562291
755,2020-05-22,21:15,86,0.005790609428562291
756,2020-05-22,21:30,87,0.005790609428562291
757,2020-05-22,21:45,88,0.005790609428562291
758,2020-05-22,22:00,89,0.005790609428562291
759,2020-05-22,22:15,90,0.008721054303571545
760,2020-05-22,22:30,91,0.016127500775343567
761,2020-05-22,22:45,92,0.015169790699939085
762,2020-05-22,23:00,93,0.011178753121608197
763,2020-05-22,23:15,94,2.495535714285714e-05
764,2020-05-22,23:30,95,0.010730690852233162
765,2020-05-22,23:45,96,2.495535714285714e-05
766,2020-05-23,00:00,1,0.0
767,2020-05-23,00:15,2,0.0
768,2020-05-23,00:30,3,3.223363095238096e-05
769,2020-05-23,00:45,4,0.00039853217777592766
770,2020-05-23,01:00,5,0.003002626435427998
771,2020-05-23,01:15,6,0.0
772,2020-05-23,01:30,7,3.223363095238096e-05
773,2020-05-23,01:45,8,0.0
774,2020-05-23,02:00,9,5.010416666666667e-06
775,2020-05-23,02:15,10,0.00020220992895992893
776,2020-05-23,02:30,11,0.0
777,2020-05-23,02:45,12,0.0
778,2020-05-23,03:00,13,0.0
779,2020-05-23,03:15,14,0.0
780,2020-05-23,03:30,15,0.0
781,2020-05-23,03:45,16,0.0
782,2020-05-23,04:00,17,0.0
783,2020-05-23,04:15,18,0.0
784,2020-05-23,04:30,19,0.0
785,2020-05-23,04:45,20,0.0
786,2020-05-23,05:00,21,0.0
787,2020-05-23,05:15,22,0.0
788,2020-05-23,05:30,23,0.0
789,2020-05-23,05:45,24,0.0
790,2020-05-23,06:00,25,0.23848373602670972
791,2020-05-23,06:15,26,1.1796902526621251
792,2020-05-23,06:30,27,1.843182308226577
793,2020-05-23,06:45,28,2.823320162069275
794,2020-05-23,07:00,29,4.58422710841477
795,2020-05-23,07:15,30,7.223131408144351
796,2020-05-23,07:30,31,9.40853138101059
797,2020-05-23,07:45,32,11.604245527579993
798,2020-05-23,08:00,33,13.604346864301109
799,2020-05-23,08:15,34,14.483801164880918
800,2020-05-23,08:30,35,15.978587363213803
801,2020-05-23,08:45,36,17.60526263660127
802,2020-05-23,09:00,37,19.57135881133521
803,2020-05-23,09:15,38,20.52467545726339
804,2020-05-23,09:30,39,21.26396643216944
805,2020-05-23,09:45,40,22.375605238827923
806,2020-05-23,10:00,41,23.08740876931718
807,2020-05-23,10:15,42,23.851132569847916
808,2020-05-23,10:30,43,24.83406000871126
809,2020-05-23,10:45,44,24.932033946070295
810,2020-05-23,11:00,45,24.838236652543067
811,2020-05-23,11:15,46,24.851403697772106
812,2020-05-23,11:30,47,24.903108688484988
813,2020-05-23,11:45,48,25.304412267559716
814,2020-05-23,12:00,49,25.453515846148292
815,2020-05-23,12:15,50,25.43586680241676
816,2020-05-23,12:30,51,25.558257242005173
817,2020-05-23,12:45,52,25.265412094932692
818,2020-05-23,13:00,53,24.694033244849752
819,2020-05-23,13:15,54,24.041440857584163
820,2020-05-23,13:30,55,23.716747585665676
821,2020-05-23,13:45,56,23.709221451504657
822,2020-05-23,14:00,57,22.250105906143773
823,2020-05-23,14:15,58,22.028058456584372
824,2020-05-23,14:30,59,21.23382476409177
825,2020-05-23,14:45,60,20.12451767345366
826,2020-05-23,15:00,61,18.657193040104485
827,2020-05-23,15:15,62,17.34679998372366
828,2020-05-23,15:30,63,16.431381677640314
829,2020-05-23,15:45,64,15.984815328993712
830,2020-05-23,16:00,65,13.639267969448495
831,2020-05-23,16:15,66,11.65066118331981
832,2020-05-23,16:30,67,10.192774452535915
833,2020-05-23,16:45,68,8.681872057615635
834,2020-05-23,17:00,69,7.016586521626981
835,2020-05-23,17:15,70,5.082815242015018
836,2020-05-23,17:30,71,4.14861002454864
837,2020-05-23,17:45,72,2.725929883740256
838,2020-05-23,18:00,73,1.4247260875833094
839,2020-05-23,18:15,74,0.6008320698893059
840,2020-05-23,18:30,75,0.005790609428562291
841,2020-05-23,18:45,76,0.005790609428562291
842,2020-05-23,19:00,77,0.005790609428562291
843,2020-05-23,19:15,78,0.005790609428562291
844,2020-05-23,19:30,79,0.005790609428562291
845,2020-05-23,19:45,80,0.005790609428562291
846,2020-05-23,20:00,81,0.005790609428562291
847,2020-05-23,20:15,82,0.005790609428562291
848,2020-05-23,20:30,83,0.005790609428562291
849,2020-05-23,20:45,84,0.005790609428562291
850,2020-05-23,21:00,85,0.005790609428562291
851,2020-05-23,21:15,86,0.005790609428562291
852,2020-05-23,21:30,87,0.005790609428562291
853,2020-05-23,21:45,88,0.005790609428562291
854,2020-05-23,22:00,89,0.005790609428562291
855,2020-05-23,22:15,90,0.004778150216174257
856,2020-05-23,22:30,91,0.008762868683402982
857,2020-05-23,22:45,92,0.001683922742865114
858,2020-05-23,23:00,93,0.014215804743237092
859,2020-05-23,23:15,94,0.013822227859817801
860,2020-05-23,23:30,95,0.010851243758077314
861,2020-05-23,23:45,96,0.0
862,2020-05-24,00:00,1,0.0
863,2020-05-24,00:15,2,0.0
864,2020-05-24,00:30,3,0.012696915594937479
865,2020-05-24,00:45,4,0.0040381817967333625
866,2020-05-24,01:00,5,0.012696915594937479
867,2020-05-24,01:15,6,0.00039097535959410943
868,2020-05-24,01:30,7,5.010416666666667e-06
869,2020-05-24,01:45,8,0.0
870,2020-05-24,02:00,9,0.0005664610965369053
871,2020-05-24,02:15,10,0.0
872,2020-05-24,02:30,11,0.0016694278023889236
873,2020-05-24,02:45,12,0.010826288400934457
874,2020-05-24,03:00,13,0.010826288400934457
875,2020-05-24,03:15,14,1.321816287878788e-05
876,2020-05-24,03:30,15,2.8337797619047623e-05
877,2020-05-24,03:45,16,0.00017170792297979798
878,2020-05-24,04:00,17,0.0
879,2020-05-24,04:15,18,0.0
880,2020-05-24,04:30,19,0.0
881,2020-05-24,04:45,20,0.0
882,2020-05-24,05:00,21,0.0
883,2020-05-24,05:15,22,0.0
884,2020-05-24,05:30,23,0.0
885,2020-05-24,05:45,24,0.0
886,2020-05-24,06:00,25,0.23205045671975993
887,2020-05-24,06:15,26,1.1705860347682848
888,2020-05-24,06:30,27,2.106600324834783
889,2020-05-24,06:45,28,3.072303023984895
890,2020-05-24,07:00,29,4.3819017649740175
891,2020-05-24,07:15,30,6.3222490943544924
892,2020-05-24,07:30,31,8.634321487130114
893,2020-05-24,07:45,32,10.342055384252443
894,2020-05-24,08:00,33,12.32710588251588
895,2020-05-24,08:15,34,14.126845089294312
896,2020-05-24,08:30,35,15.421958044310458
897,2020-05-24,08:45,36,16.749972442184824
898,2020-05-24,09:00,37,17.960180656964294
899,2020-05-24,09:15,38,19.704511777474696
900,2020-05-24,09:30,39,20.52285496750972
901,2020-05-24,09:45,40,22.067256003712018
902,2020-05-24,10:00,41,23.040155656948425
903,2020-05-24,10:15,42,23.612184295367843
904,2020-05-24,10:30,43,24.06346428239889
905,2020-05-24,10:45,44,24.91623499885415
906,2020-05-24,11:00,45,24.94034208794626
907,2020-05-24,11:15,46,24.981755737357616
908,2020-05-24,11:30,47,25.471186307644313
909,2020-05-24,11:45,48,25.385078549176427
910,2020-05-24,12:00,49,24.876528731672973
911,2020-05-24,12:15,50,24.895154708170782
912,2020-05-24,12:30,51,24.83406000871126
913,2020-05-24,12:45,52,24.813120197362
914,2020-05-24,13:00,53,24.394111682237025
915,2020-05-24,13:15,54,23.80497910088433
916,2020-05-24,13:30,55,23.9690153790107
917,2020-05-24,13:45,56,22.4099486733935
918,2020-05-24,14:00,57,22.258453064390935
919,2020-05-24,14:15,58,21.876896016619543
920,2020-05-24,14:30,59,20.50932652617635
921,2020-05-24,14:45,60,19.78461555258281
922,2020-05-24,15:00,61,18.762945395874148
923,2020-05-24,15:15,62,16.96479770983182
924,2020-05-24,15:30,63,16.38999067581915
925,2020-05-24,15:45,64,15.86515367242222
926,2020-05-24,16:00,65,13.638844747990163
927,2020-05-24,16:15,66,11.65066118331981
928,2020-05-24,16:30,67,10.142545025688726
929,2020-05-24,16:45,68,8.327706397971422
930,2020-05-24,17:00,69,7.016586521626981
931,2020-05-24,17:15,70,5.082815242015018
932,2020-05-24,17:30,71,3.7680861814238726
933,2020-05-24,17:45,72,2.725929883740256
934,2020-05-24,18:00,73,1.4247260875833094
935,2020-05-24,18:15,74,0.8589567204968444
936,2020-05-24,18:30,75,0.1969899088062192
937,2020-05-24,18:45,76,0.005790609428562291
938,2020-05-24,19:00,77,0.005790609428562291
939,2020-05-24,19:15,78,0.005790609428562291
940,2020-05-24,19:30,79,0.005790609428562291
941,2020-05-24,19:45,80,0.005790609428562291
942,2020-05-24,20:00,81,0.005790609428562291
943,2020-05-24,20:15,82,0.005790609428562291
944,2020-05-24,20:30,83,0.005790609428562291
945,2020-05-24,20:45,84,0.005790609428562291
946,2020-05-24,21:00,85,0.005790609428562291
947,2020-05-24,21:15,86,0.005790609428562291
948,2020-05-24,21:30,87,0.005790609428562291
949,2020-05-24,21:45,88,0.005790609428562291
950,2020-05-24,22:00,89,0.005790609428562291
951,2020-05-24,22:15,90,0.005790609428562291
952,2020-05-24,22:30,91,0.00456792370253471
953,2020-05-24,22:45,92,0.005973220319628268
954,2020-05-24,23:00,93,0.008624199906842997
955,2020-05-24,23:15,94,0.014687045051946731
956,2020-05-24,23:30,95,0.010851243758077314
957,2020-05-24,23:45,96,0.0
958,2020-05-25,00:00,1,0.0
959,2020-05-25,00:15,2,0.0
960,2020-05-25,00:30,3,0.0
961,2020-05-25,00:45,4,0.0
962,2020-05-25,01:00,5,0.0
963,2020-05-25,01:15,6,0.0
964,2020-05-25,01:30,7,0.005210454916264292
965,2020-05-25,01:45,8,0.012701926011604147
966,2020-05-25,02:00,9,0.010976677224511606
967,2020-05-25,02:15,10,0.014737011078375606
968,2020-05-25,02:30,11,0.0001636912563131313
969,2020-05-25,02:45,12,0.0003229930393680393
970,2020-05-25,03:00,13,0.002456665161214058
971,2020-05-25,03:15,14,0.002205636168910065
972,2020-05-25,03:30,15,0.0009162155690374442
973,2020-05-25,03:45,16,0.0029801535607774576
974,2020-05-25,04:00,17,0.012540970090833055
975,2020-05-25,04:15,18,0.0
976,2020-05-25,04:30,19,0.0
977,2020-05-25,04:45,20,0.0
978,2020-05-25,05:00,21,0.0
979,2020-05-25,05:15,22,0.015553451049515577
980,2020-05-25,05:30,23,0.0030040386400500365
981,2020-05-25,05:45,24,0.003671668802089117
982,2020-05-25,06:00,25,0.23067282458298127
983,2020-05-25,06:15,26,1.1705860347682848
984,2020-05-25,06:30,27,2.5545770186799084
985,2020-05-25,06:45,28,3.361191255001544
986,2020-05-25,07:00,29,4.859947058197865
987,2020-05-25,07:15,30,7.084552729385143
988,2020-05-25,07:30,31,8.662946042284524
989,2020-05-25,07:45,32,10.468086685680685
990,2020-05-25,08:00,33,11.813745055620519
991,2020-05-25,08:15,34,13.522604087388999
992,2020-05-25,08:30,35,14.311449745935075
993,2020-05-25,08:45,36,15.925677968966607
994,2020-05-25,09:00,37,17.532174567844223
995,2020-05-25,09:15,38,19.284837264669214
996,2020-05-25,09:30,39,20.920523659419874
997,2020-05-25,09:45,40,21.320494043755026
998,2020-05-25,10:00,41,21.296534836294647
999,2020-05-25,10:15,42,23.371008576905822
1000,2020-05-25,10:30,43,24.072026082840445
1001,2020-05-25,10:45,44,23.069411166437238
1002,2020-05-25,11:00,45,25.473839130654092
1003,2020-05-25,11:15,46,25.415193601207843
1004,2020-05-25,11:30,47,23.045063179212963
1005,2020-05-25,11:45,48,24.938613076094413
1006,2020-05-25,12:00,49,24.937791961666292
1007,2020-05-25,12:15,50,24.94059417015114
1008,2020-05-25,12:30,51,24.844411516503488
1009,2020-05-25,12:45,52,24.852121579229216
1010,2020-05-25,13:00,53,24.08350573577555
1011,2020-05-25,13:15,54,23.785193926661677
1012,2020-05-25,13:30,55,23.748389988221188
1013,2020-05-25,13:45,56,22.35841488571047
1014,2020-05-25,14:00,57,22.23671017950734
1015,2020-05-25,14:15,58,21.87827741335595
1016,2020-05-25,14:30,59,20.506095484859223
1017,2020-05-25,14:45,60,19.77409063821311
1018,2020-05-25,15:00,61,18.491181633496534
1019,2020-05-25,15:15,62,16.96479770983182
1020,2020-05-25,15:30,63,16.385527978429877
1021,2020-05-25,15:45,64,15.860571013511967
1022,2020-05-25,16:00,65,14.258580604980525
1023,2020-05-25,16:15,66,13.639267969448495
1024,2020-05-25,16:30,67,7.016586521626981
1025,2020-05-25,16:45,68,7.751443613635442
1026,2020-05-25,17:00,69,5.870372287727095
1027,2020-05-25,17:15,70,2.5416385346665167
1028,2020-05-25,17:30,71,0.8589567204968444
1029,2020-05-25,17:45,72,0.1969899088062192
1030,2020-05-25,18:00,73,0.1969899088062192
1031,2020-05-25,18:15,74,0.005790609428562291
1032,2020-05-25,18:30,75,0.005790609428562291
1033,2020-05-25,18:45,76,0.005790609428562291
1034,2020-05-25,19:00,77,0.005790609428562291
1035,2020-05-25,19:15,78,0.005790609428562291
1036,2020-05-25,19:30,79,0.005790609428562291
1037,2020-05-25,19:45,80,0.005790609428562291
1038,2020-05-25,20:00,81,0.005790609428562291
1039,2020-05-25,20:15,82,0.005790609428562291
1040,2020-05-25,20:30,83,0.005790609428562291
1041,2020-05-25,20:45,84,0.005790609428562291
1042,2020-05-25,21:00,85,0.005790609428562291
1043,2020-05-25,21:15,86,0.005790609428562291
1044,2020-05-25,21:30,87,0.005790609428562291
1045,2020-05-25,21:45,88,0.005790609428562291
1046,2020-05-25,22:00,89,0.005790609428562291
1047,2020-05-25,22:15,90,0.005790609428562291
1048,2020-05-25,22:30,91,0.005790609428562291
1049,2020-05-25,22:45,92,0.005790609428562291
1050,2020-05-25,23:00,93,0.005790609428562291
1051,2020-05-25,23:15,94,0.005790609428562291
1052,2020-05-25,23:30,95,0.005454616454799944
1053,2020-05-25,23:45,96,0.005790609428562291
1054,2020-05-26,00:00,1,0.005790609428562291
1055,2020-05-26,00:15,2,0.005790609428562291
1056,2020-05-26,00:30,3,0.005468784868585357
1057,2020-05-26,00:45,4,0.011820377408165656
1058,2020-05-26,01:00,5,0.003101682144693541
1059,2020-05-26,01:15,6,0.003141203654433801
1060,2020-05-26,01:30,7,0.01579859773963102
1061,2020-05-26,01:45,8,0.0
1062,2020-05-26,02:00,9,0.0
1063,2020-05-26,02:15,10,0.0
1064,2020-05-26,02:30,11,0.0
1065,2020-05-26,02:45,12,0.003133915775645922
1066,2020-05-26,03:00,13,0.0021431524519325983
1067,2020-05-26,03:15,14,0.0025580389779066245
1068,2020-05-26,03:30,15,0.0
1069,2020-05-26,03:45,16,0.0
1070,2020-05-26,04:00,17,0.0
1071,2020-05-26,04:15,18,0.0
1072,2020-05-26,04:30,19,0.0
1073,2020-05-26,04:45,20,0.0
1074,2020-05-26,05:00,21,1.234848484848485e-06
1075,2020-05-26,05:15,22,0.0
1076,2020-05-26,05:30,23,0.0
1077,2020-05-26,05:45,24,0.0
1078,2020-05-26,06:00,25,0.23658377624087604
1079,2020-05-26,06:15,26,0.8628096398683055
1080,2020-05-26,06:30,27,1.8310014712304696
1081,2020-05-26,06:45,28,3.0707144939793634
1082,2020-05-26,07:00,29,4.862428984174942
1083,2020-05-26,07:15,30,7.153097755962947
1084,2020-05-26,07:30,31,8.982655988336942
1085,2020-05-26,07:45,32,10.895261624454353
1086,2020-05-26,08:00,33,12.665330780147851
1087,2020-05-26,08:15,34,14.322930295465339
1088,2020-05-26,08:30,35,15.347902630539043
1089,2020-05-26,08:45,36,17.07629665251903
1090,2020-05-26,09:00,37,18.50234401674139
1091,2020-05-26,09:15,38,19.741233984311695
1092,2020-05-26,09:30,39,20.860342391812726
1093,2020-05-26,09:45,40,22.142805163704683
1094,2020-05-26,10:00,41,23.392188672485855
1095,2020-05-26,10:15,42,23.801805629980034
1096,2020-05-26,10:30,43,24.23079332333382
1097,2020-05-26,10:45,44,24.66236814409228
1098,2020-05-26,11:00,45,25.492328938882704
1099,2020-05-26,11:15,46,25.462592721075232
1100,2020-05-26,11:30,47,25.528705104798913
1101,2020-05-26,11:45,48,25.42047753973638
1102,2020-05-26,12:00,49,25.436192911986538
1103,2020-05-26,12:15,50,24.44003469338787
1104,2020-05-26,12:30,51,24.937791961666292
1105,2020-05-26,12:45,52,24.916222211186355
1106,2020-05-26,13:00,53,24.081390209799025
1107,2020-05-26,13:15,54,21.32232279355792
1108,2020-05-26,13:30,55,21.373559155679658
1109,2020-05-26,13:45,56,24.18619438748216
1110,2020-05-26,14:00,57,22.921153496637007
1111,2020-05-26,14:15,58,18.81512808266897
1112,2020-05-26,14:30,59,21.253409097663056
1113,2020-05-26,14:45,60,20.27354910501484
1114,2020-05-26,15:00,61,19.43540351947814
1115,2020-05-26,15:15,62,17.402470600161863
1116,2020-05-26,15:30,63,16.429877847482757
1117,2020-05-26,15:45,64,15.542066175888811
1118,2020-05-26,16:00,65,13.700468305428695
1119,2020-05-26,16:15,66,11.784075336231812
1120,2020-05-26,16:30,67,11.284639166832056
1121,2020-05-26,16:45,68,9.21684034472324
1122,2020-05-26,17:00,69,4.375395797379187
1123,2020-05-26,17:15,70,3.7680861814238726
1124,2020-05-26,17:30,71,2.725929883740256
1125,2020-05-26,17:45,72,1.4247260875833094
1126,2020-05-26,18:00,73,0.8589567204968444
1127,2020-05-26,18:15,74,0.8589567204968444
1128,2020-05-26,18:30,75,0.6008320698893059
1129,2020-05-26,18:45,76,0.005790609428562291
1130,2020-05-26,19:00,77,0.005790609428562291
1131,2020-05-26,19:15,78,0.005790609428562291
1132,2020-05-26,19:30,79,0.005790609428562291
1133,2020-05-26,19:45,80,0.005790609428562291
1134,2020-05-26,20:00,81,0.005790609428562291
1135,2020-05-26,20:15,82,0.005790609428562291
1136,2020-05-26,20:30,83,0.005790609428562291
1137,2020-05-26,20:45,84,0.005790609428562291
1138,2020-05-26,21:00,85,0.005790609428562291
1139,2020-05-26,21:15,86,0.005790609428562291
1140,2020-05-26,21:30,87,0.005790609428562291
1141,2020-05-26,21:45,88,0.005790609428562291
1142,2020-05-26,22:00,89,0.005790609428562291
1143,2020-05-26,22:15,90,0.005790609428562291
1144,2020-05-26,22:30,91,0.005790609428562291
1145,2020-05-26,22:45,92,0.005790609428562291
1146,2020-05-26,23:00,93,0.005790609428562291
1147,2020-05-26,23:15,94,0.005790609428562291
1148,2020-05-26,23:30,95,0.004627662598479452
1149,2020-05-26,23:45,96,0.004533982927101809
1150,2020-05-27,00:00,1,0.005871257523974846
1151,2020-05-27,00:15,2,0.007805559861740359
1152,2020-05-27,00:30,3,0.01465813642677346
1153,2020-05-27,00:45,4,0.013854823461669651
1154,2020-05-27,01:00,5,0.011392229492823489
1155,2020-05-27,01:15,6,0.010826288400934457
1156,2020-05-27,01:30,7,0.00013294773125023122
1157,2020-05-27,01:45,8,0.0005664610965369053
1158,2020-05-27,02:00,9,0.0040741676673388474
1159,2020-05-27,02:15,10,0.014662089694803872
1160,2020-05-27,02:30,11,0.008681257674399517
1161,2020-05-27,02:45,12,0.008656696841066182
1162,2020-05-27,03:00,13,0.014633181069630604
1163,2020-05-27,03:15,14,0.010826288400934457
1164,2020-05-27,03:30,15,0.0
1165,2020-05-27,03:45,16,0.0
1166,2020-05-27,04:00,17,0.0
1167,2020-05-27,04:15,18,0.0
1168,2020-05-27,04:30,19,5.010416666666667e-06
1169,2020-05-27,04:45,20,2.8337797619047623e-05
1170,2020-05-27,05:00,21,5.010416666666667e-06
1171,2020-05-27,05:15,22,5.010416666666667e-06
1172,2020-05-27,05:30,23,5.010416666666667e-06
1173,2020-05-27,05:45,24,0.0
1174,2020-05-27,06:00,25,0.20237531083881607
1175,2020-05-27,06:15,26,0.8591160798132453
1176,2020-05-27,06:30,27,1.8480326972955097
1177,2020-05-27,06:45,28,2.8127676523345175
1178,2020-05-27,07:00,29,4.255339325157679
1179,2020-05-27,07:15,30,5.970530927240391
1180,2020-05-27,07:30,31,8.259708077417491
1181,2020-05-27,07:45,32,10.197445659914626
1182,2020-05-27,08:00,33,11.951803578238966
1183,2020-05-27,08:15,34,13.647539884655554
1184,2020-05-27,08:30,35,15.495296783295327
1185,2020-05-27,08:45,36,16.80715284136387
1186,2020-05-27,09:00,37,17.82472841200623
1187,2020-05-27,09:15,38,19.85315427887396
1188,2020-05-27,09:30,39,20.923614328738186
1189,2020-05-27,09:45,40,21.330447181954725
1190,2020-05-27,10:00,41,22.891321316439655
1191,2020-05-27,10:15,42,23.877806496488205
1192,2020-05-27,10:30,43,24.24486034519299
1193,2020-05-27,10:45,44,24.497027401966207
1194,2020-05-27,11:00,45,24.871454468861064
1195,2020-05-27,11:15,46,24.953050968845645
1196,2020-05-27,11:30,47,25.358699039983748
1197,2020-05-27,11:45,48,25.63858759874947
1198,2020-05-27,12:00,49,25.570302313663724
1199,2020-05-27,12:15,50,25.55874546187875
1200,2020-05-27,12:30,51,25.50477973815255
1201,2020-05-27,12:45,52,24.83201980567062
1202,2020-05-27,13:00,53,24.552160412763314
1203,2020-05-27,13:15,54,24.12726639913647
1204,2020-05-27,13:30,55,24.119695460093975
1205,2020-05-27,13:45,56,22.35841488571047
1206,2020-05-27,14:00,57,22.260713683620438
1207,2020-05-27,14:15,58,21.8887744602737
1208,2020-05-27,14:30,59,20.50932652617635
1209,2020-05-27,14:45,60,20.09008791851487
1210,2020-05-27,15:00,61,18.678372921900134
1211,2020-05-27,15:15,62,17.34679998372366
1212,2020-05-27,15:30,63,16.42205141185677
1213,2020-05-27,15:45,64,15.85045038804722
1214,2020-05-27,16:00,65,13.636750698738025
1215,2020-05-27,16:15,66,11.43479101490161
1216,2020-05-27,16:30,67,10.142545025688726
1217,2020-05-27,16:45,68,8.683017094380721
